"player","BBRefID","BBRefBirthDate","season","pos","age","tm","g","gs","mp"
"Jason Hart","hartja01","1978-04-29","2010","PG",31,"MIN",1,0,5
"Jason Hart","hartja01","1978-04-29","2001","PG",22,"MIL",1,0,10
"Jason Hart","hartja01","1978-04-29","2002","PG",23,"SAS",10,0,92
"Jason Hart","hartja01","1978-04-29","2006","PG",27,"SAC",66,0,818
"Jason Hart","hartja01","1978-04-29","2010","PG",31,"NOH",4,0,17
"Jason Kapono","kaponja01","1981-02-04","2011","SF",29,"PHI",24,2,112
"Jason Kapono","kaponja01","1981-02-04","2004","SF",22,"CLE",41,3,427
"Jason Kapono","kaponja01","1981-02-04","2005","SF",23,"CHA",81,14,1491
"Jason Kapono","kaponja01","1981-02-04","2010","SF",28,"PHI",57,12,976
"Jason Kapono","kaponja01","1981-02-04","2012","SG",30,"LAL",27,0,269
"Jason Kapono","kaponja01","1981-02-04","2009","SG",27,"TOR",80,12,1831
"Jason Kapono","kaponja01","1981-02-04","2006","SF",24,"MIA",51,2,665
"Jason Kapono","kaponja01","1981-02-04","2008","SF",26,"TOR",81,7,1530
"Jason Kapono","kaponja01","1981-02-04","2007","SF",25,"MIA",67,35,1767
"Jason Kidd","kiddja01","1973-03-23","1996","PG",22,"DAL",81,81,3034
"Jason Kidd","kiddja01","1973-03-23","1998","PG",24,"PHO",82,82,3118
"Jason Kidd","kiddja01","1973-03-23","2010","PG",36,"DAL",80,80,2881
"Jason Kidd","kiddja01","1973-03-23","2006","PG",32,"NJN",80,80,2975
"Jason Kidd","kiddja01","1973-03-23","2011","PG",37,"DAL",80,80,2653
"Jason Kidd","kiddja01","1973-03-23","2013","SG",39,"NYK",76,48,2043
"Jason Kidd","kiddja01","1973-03-23","1999","PG",25,"PHO",50,50,2060
"Jason Kidd","kiddja01","1973-03-23","2002","PG",28,"NJN",82,82,3056
"Jason Kidd","kiddja01","1973-03-23","2007","PG",33,"NJN",80,80,2933
"Jason Kidd","kiddja01","1973-03-23","2008","PG",34,"DAL",29,29,1011
"Jason Kidd","kiddja01","1973-03-23","2001","PG",27,"PHO",77,76,3065
"Jason Kidd","kiddja01","1973-03-23","1995","PG",21,"DAL",79,79,2668
"Jason Kidd","kiddja01","1973-03-23","1997","PG",23,"PHO",33,23,1173
"Jason Kidd","kiddja01","1973-03-23","1997","PG",23,"DAL",22,22,791
"Jason Kidd","kiddja01","1973-03-23","2004","PG",30,"NJN",67,66,2450
"Jason Kidd","kiddja01","1973-03-23","2008","PG",34,"NJN",51,51,1895
"Jason Kidd","kiddja01","1973-03-23","2009","PG",35,"DAL",81,81,2886
"Jason Kidd","kiddja01","1973-03-23","2012","PG",38,"DAL",48,48,1379
"Jason Kidd","kiddja01","1973-03-23","2003","PG",29,"NJN",80,80,2989
"Jason Kidd","kiddja01","1973-03-23","2005","PG",31,"NJN",66,65,2435
"Jason Kidd","kiddja01","1973-03-23","2000","PG",26,"PHO",67,67,2616
"Jason Lawson","lawsoja01","1974-09-02","1998","C",23,"ORL",17,0,80
"Jason Maxiell","maxieja01","1983-02-18","2015","PF",31,"CHO",61,0,878
"Jason Maxiell","maxieja01","1983-02-18","2011","PF",27,"DET",57,14,930
"Jason Maxiell","maxieja01","1983-02-18","2012","PF",28,"DET",65,42,1466
"Jason Maxiell","maxieja01","1983-02-18","2009","C",25,"DET",78,4,1408
"Jason Maxiell","maxieja01","1983-02-18","2014","PF",30,"ORL",34,13,488
"Jason Maxiell","maxieja01","1983-02-18","2006","PF",22,"DET",26,0,159
"Jason Maxiell","maxieja01","1983-02-18","2010","C",26,"DET",76,29,1550
"Jason Maxiell","maxieja01","1983-02-18","2007","C",23,"DET",67,8,943
"Jason Maxiell","maxieja01","1983-02-18","2008","C",24,"DET",82,7,1768
"Jason Maxiell","maxieja01","1983-02-18","2013","PF",29,"DET",72,71,1789
"Jason Miskiri","miskija01","1975-08-19","2000","PG",24,"CHH",1,0,3
"Jason Richardson","richaja01","1981-01-20","2013","SG",32,"PHI",33,33,936
"Jason Richardson","richaja01","1981-01-20","2006","SG",25,"GSW",75,75,2877
"Jason Richardson","richaja01","1981-01-20","2007","SG",26,"GSW",51,49,1675
"Jason Richardson","richaja01","1981-01-20","2011","SG",30,"PHO",25,25,796
"Jason Richardson","richaja01","1981-01-20","2004","SG",23,"GSW",78,78,2936
"Jason Richardson","richaja01","1981-01-20","2005","SG",24,"GSW",72,72,2724
"Jason Richardson","richaja01","1981-01-20","2009","SG",28,"PHO",58,57,1919
"Jason Richardson","richaja01","1981-01-20","2008","SF",27,"CHA",82,82,3149
"Jason Richardson","richaja01","1981-01-20","2009","SG",28,"CHA",14,14,491
"Jason Richardson","richaja01","1981-01-20","2003","SG",22,"GSW",82,82,2698
"Jason Richardson","richaja01","1981-01-20","2015","SG",34,"PHI",19,15,416
"Jason Richardson","richaja01","1981-01-20","2012","SG",31,"ORL",54,54,1591
"Jason Richardson","richaja01","1981-01-20","2010","SG",29,"PHO",79,76,2485
"Jason Richardson","richaja01","1981-01-20","2002","SG",21,"GSW",80,75,2629
"Jason Richardson","richaja01","1981-01-20","2011","SG",30,"ORL",55,55,1919
"Jason Sasser","sasseja01","1974-01-13","1997","SF",23,"DAL",2,0,7
"Jason Sasser","sasseja01","1974-01-13","1999","SF",25,"VAN",6,0,39
"Jason Sasser","sasseja01","1974-01-13","1997","SF",23,"SAS",6,0,62
"Jason Smith","smithja02","1986-03-02","2013","C",26,"NOH",51,0,876
"Jason Smith","smithja02","1986-03-02","2017","C",30,"WAS",74,3,1068
"Jason Smith","smithja02","1986-03-02","2015","C",28,"NYK",82,31,1785
"Jason Smith","smithja02","1986-03-02","2019","C",32,"NOP",2,0,20
"Jason Smith","smithja02","1986-03-02","2014","PF",27,"NOP",31,27,830
"Jason Smith","smithja02","1986-03-02","2016","C",29,"ORL",76,2,1181
"Jason Smith","smithja02","1986-03-02","2018","C",31,"WAS",33,2,285
"Jason Smith","smithja02","1986-03-02","2019","PF",32,"MIL",6,0,40
"Jason Smith","smithja02","1986-03-02","2010","PF",23,"PHI",56,2,658
"Jason Smith","smithja02","1986-03-02","2011","C",24,"NOH",77,6,1102
"Jason Smith","smithja02","1986-03-02","2008","PF",21,"PHI",76,1,1107
"Jason Smith","smithja02","1986-03-02","2012","PF",25,"NOH",40,29,947
"Jason Smith","smithja02","1986-03-02","2019","C",32,"WAS",12,1,130
"Jason Terry","terryja01","1977-09-15","2018","SG",40,"MIL",51,4,814
"Jason Terry","terryja01","1977-09-15","2006","PG",28,"DAL",80,80,2798
"Jason Terry","terryja01","1977-09-15","2002","SG",24,"ATL",78,78,2967
"Jason Terry","terryja01","1977-09-15","2001","SG",23,"ATL",82,77,3089
"Jason Terry","terryja01","1977-09-15","2000","PG",22,"ATL",81,27,1888
"Jason Terry","terryja01","1977-09-15","2017","SG",39,"MIL",74,0,1365
"Jason Terry","terryja01","1977-09-15","2004","PG",26,"ATL",81,78,3018
"Jason Terry","terryja01","1977-09-15","2010","SG",32,"DAL",77,12,2540
"Jason Terry","terryja01","1977-09-15","2008","SG",30,"DAL",82,34,2579
"Jason Terry","terryja01","1977-09-15","2013","SG",35,"BOS",79,24,2124
"Jason Terry","terryja01","1977-09-15","2016","SG",38,"HOU",72,7,1258
"Jason Terry","terryja01","1977-09-15","2003","PG",25,"ATL",81,81,3081
"Jason Terry","terryja01","1977-09-15","2015","SG",37,"HOU",77,18,1641
"Jason Terry","terryja01","1977-09-15","2009","SG",31,"DAL",74,11,2491
"Jason Terry","terryja01","1977-09-15","2007","SG",29,"DAL",81,80,2846
"Jason Terry","terryja01","1977-09-15","2014","PG",36,"BRK",35,0,570
"Jason Terry","terryja01","1977-09-15","2012","SG",34,"DAL",63,1,2000
"Jason Terry","terryja01","1977-09-15","2005","PG",27,"DAL",80,57,2401
"Jason Terry","terryja01","1977-09-15","2011","SG",33,"DAL",82,10,2564
"Jason Thompson","thompja02","1986-07-21","2009","PF",22,"SAC",82,56,2303
"Jason Thompson","thompja02","1986-07-21","2016","C",29,"TOR",19,6,292
"Jason Thompson","thompja02","1986-07-21","2014","PF",27,"SAC",82,61,2007
"Jason Thompson","thompja02","1986-07-21","2012","PF",25,"SAC",64,47,1657
"Jason Thompson","thompja02","1986-07-21","2010","C",23,"SAC",75,58,2357
"Jason Thompson","thompja02","1986-07-21","2013","PF",26,"SAC",82,81,2285
"Jason Thompson","thompja02","1986-07-21","2011","PF",24,"SAC",75,39,1748
"Jason Thompson","thompja02","1986-07-21","2016","C",29,"GSW",28,1,179
"Jason Thompson","thompja02","1986-07-21","2015","PF",28,"SAC",81,63,1991
"Jason Williams","willija02","1975-11-18","1999","PG",23,"SAC",50,50,1805
"Jason Williams","willija02","1975-11-18","2010","PG",34,"ORL",82,18,1703
"Jason Williams","willija02","1975-11-18","2002","PG",26,"MEM",65,65,2236
"Jason Williams","willija02","1975-11-18","2006","PG",30,"MIA",59,56,1874
"Jason Williams","willija02","1975-11-18","2005","PG",29,"MEM",71,68,1952
"Jason Williams","willija02","1975-11-18","2011","PG",35,"ORL",16,0,171
"Jason Williams","willija02","1975-11-18","2008","PG",32,"MIA",67,53,1886
"Jason Williams","willija02","1975-11-18","2000","PG",24,"SAC",81,81,2760
"Jason Williams","willija02","1975-11-18","2007","PG",31,"MIA",61,55,1865
"Jason Williams","willija02","1975-11-18","2001","PG",25,"SAC",77,77,2290
"Jason Williams","willija02","1975-11-18","2003","PG",27,"MEM",76,76,2407
"Jason Williams","willija02","1975-11-18","2004","PG",28,"MEM",72,68,2115
"Jason Williams","willija02","1975-11-18","2011","PG",35,"MEM",11,0,124
"JaVale McGee","mcgeeja01","1988-01-19","2019","C",31,"LAL",75,62,1671
"JaVale McGee","mcgeeja01","1988-01-19","2016","C",28,"DAL",34,2,370
"JaVale McGee","mcgeeja01","1988-01-19","2010","C",22,"WAS",60,19,968
"JaVale McGee","mcgeeja01","1988-01-19","2012","C",24,"DEN",20,5,411
"JaVale McGee","mcgeeja01","1988-01-19","2018","C",30,"GSW",65,17,615
"JaVale McGee","mcgeeja01","1988-01-19","2017","C",29,"GSW",77,10,739
"JaVale McGee","mcgeeja01","1988-01-19","2011","C",23,"WAS",79,75,2193
"JaVale McGee","mcgeeja01","1988-01-19","2012","C",24,"WAS",41,40,1124
"JaVale McGee","mcgeeja01","1988-01-19","2015","C",27,"PHI",6,0,61
"JaVale McGee","mcgeeja01","1988-01-19","2014","C",26,"DEN",5,5,79
"JaVale McGee","mcgeeja01","1988-01-19","2021","C",33,"DEN",13,1,175
"JaVale McGee","mcgeeja01","1988-01-19","2015","C",27,"DEN",17,0,195
"JaVale McGee","mcgeeja01","1988-01-19","2020","C",32,"LAL",68,68,1130
"JaVale McGee","mcgeeja01","1988-01-19","2013","C",25,"DEN",79,0,1433
"JaVale McGee","mcgeeja01","1988-01-19","2009","C",21,"WAS",75,14,1143
"JaVale McGee","mcgeeja01","1988-01-19","2021","C",33,"CLE",33,1,503
"Javaris Crittenton","crittja01","1987-12-31","2009","SG",21,"MEM",7,0,44
"Javaris Crittenton","crittja01","1987-12-31","2008","SG",20,"LAL",22,0,171
"Javaris Crittenton","crittja01","1987-12-31","2008","SG",20,"MEM",28,0,508
"Javaris Crittenton","crittja01","1987-12-31","2009","PG",21,"WAS",56,10,1130
"Javonte Green","greenja02","1993-07-23","2020","SG",26,"BOS",48,2,468
"Javonte Green","greenja02","1993-07-23","2021","PG",27,"CHI",16,0,128
"Javonte Green","greenja02","1993-07-23","2021","SG",27,"BOS",25,2,345
"Jawad Williams","willija04","1983-02-19","2009","SF",25,"CLE",10,0,20
"Jawad Williams","willija04","1983-02-19","2010","PG",26,"CLE",54,6,742
"Jawad Williams","willija04","1983-02-19","2011","SF",27,"CLE",26,1,391
"Jawann Oldham","oldhaja01","1957-07-04","1990","C",32,"ORL",3,0,36
"Jawann Oldham","oldhaja01","1957-07-04","1991","C",33,"IND",4,0,19
"Jawann Oldham","oldhaja01","1957-07-04","1990","C",32,"LAL",3,0,9
"Jawun Evans","evansja01","1996-07-26","2018","PG",21,"LAC",48,4,778
"Jawun Evans","evansja01","1996-07-26","2019","PG",22,"PHO",7,0,64
"Jawun Evans","evansja01","1996-07-26","2019","PG",22,"OKC",1,0,1
"Jaxson Hayes","hayesja02","2000-05-23","2021","C",20,"NOP",60,3,964
"Jaxson Hayes","hayesja02","2000-05-23","2020","C",19,"NOP",64,14,1080
"Jay Edwards","edwarja02","1969-01-03","1990","SG",21,"LAC",4,0,26
"Jay Guidinger","guidija01","1969-08-18","1994","C",24,"CLE",32,0,131
"Jay Guidinger","guidija01","1969-08-18","1993","C",23,"CLE",32,5,215
"Jay Humphries","humphja01","1962-10-17","1994","SG",31,"UTA",75,19,1619
"Jay Humphries","humphja01","1962-10-17","1993","SG",30,"UTA",78,20,2034
"Jay Humphries","humphja01","1962-10-17","1992","PG",29,"MIL",71,71,2261
"Jay Humphries","humphja01","1962-10-17","1995","PG",32,"BOS",6,0,52
"Jay Humphries","humphja01","1962-10-17","1991","PG",28,"MIL",80,80,2726
"Jay Humphries","humphja01","1962-10-17","1990","PG",27,"MIL",81,81,2818
"Jay Humphries","humphja01","1962-10-17","1995","SG",32,"UTA",12,0,149
"Jay Scrubb","scrubja01","2000-09-01","2021","SG",20,"LAC",4,1,84
"Jay Taylor","tayloja01","1967-10-03","1990","SG",22,"NJN",17,0,114
"Jay Vincent","vinceja01","1959-06-10","1990","SF",30,"PHI",17,5,259
"Jay Vincent","vinceja01","1959-06-10","1990","SF",30,"LAL",24,1,200
"Jay Williams","willija03","1981-09-10","2003","PG",21,"CHI",75,54,1961
"Jaylen Adams","adamsja01","1996-05-04","2021","PG",24,"MIL",7,0,18
"Jaylen Adams","adamsja01","1996-05-04","2019","PG",22,"ATL",34,1,428
"Jaylen Brown","brownja02","1996-10-24","2017","SF",20,"BOS",78,20,1341
"Jaylen Brown","brownja02","1996-10-24","2021","SG",24,"BOS",58,58,1999
"Jaylen Brown","brownja02","1996-10-24","2019","SG",22,"BOS",74,25,1913
"Jaylen Brown","brownja02","1996-10-24","2020","SG",23,"BOS",57,57,1934
"Jaylen Brown","brownja02","1996-10-24","2018","SG",21,"BOS",70,70,2152
"Jaylen Hoard","hoardja01","1999-03-30","2020","PF",20,"POR",13,0,103
"Jaylen Hoard","hoardja01","1999-03-30","2021","SF",21,"OKC",19,0,320
"Jaylen Morris","morrija01","1995-09-19","2018","SG",22,"ATL",6,0,98
"Jaylen Morris","morrija01","1995-09-19","2019","SG",23,"MIL",4,0,29
"Jaylen Nowell","nowelja01","1999-07-09","2020","SG",20,"MIN",15,0,151
"Jaylen Nowell","nowelja01","1999-07-09","2021","SG",21,"MIN",42,0,759
"Jayson Tatum","tatumja01","1998-03-03","2019","SF",20,"BOS",79,79,2455
"Jayson Tatum","tatumja01","1998-03-03","2020","PF",21,"BOS",66,66,2265
"Jayson Tatum","tatumja01","1998-03-03","2021","SF",22,"BOS",64,64,2290
"Jayson Tatum","tatumja01","1998-03-03","2018","SF",19,"BOS",80,80,2443
"Jayson Williams","willija01","1968-02-22","1997","PF",28,"NJN",41,40,1432
"Jayson Williams","willija01","1968-02-22","1994","PF",25,"NJN",70,0,877
"Jayson Williams","willija01","1968-02-22","1998","C",29,"NJN",65,65,2343
"Jayson Williams","willija01","1968-02-22","1992","PF",23,"PHI",50,8,646
"Jayson Williams","willija01","1968-02-22","1995","PF",26,"NJN",75,6,982
"Jayson Williams","willija01","1968-02-22","1991","PF",22,"PHI",52,1,508
"Jayson Williams","willija01","1968-02-22","1996","PF",27,"NJN",80,6,1858
"Jayson Williams","willija01","1968-02-22","1993","PF",24,"NJN",12,2,139
"Jayson Williams","willija01","1968-02-22","1999","C",30,"NJN",30,30,1020
"Jeff Adrien","adrieje01","1986-02-10","2014","PF",27,"MIL",28,12,705
"Jeff Adrien","adrieje01","1986-02-10","2012","PF",25,"HOU",8,0,63
"Jeff Adrien","adrieje01","1986-02-10","2011","PF",24,"GSW",23,0,196
"Jeff Adrien","adrieje01","1986-02-10","2014","PF",27,"CHA",25,0,256
"Jeff Adrien","adrieje01","1986-02-10","2013","PF",26,"CHA",52,5,713
"Jeff Adrien","adrieje01","1986-02-10","2015","PF",28,"MIN",17,0,215
"Jeff Ayres","pendeje02","1987-04-29","2015","PF",27,"SAS",51,0,383
"Jeff Ayres","pendeje02","1987-04-29","2016","C",28,"LAC",17,0,107
"Jeff Ayres","pendeje02","1987-04-29","2014","PF",26,"SAS",73,10,952
"Jeff Ayres","pendeje02","1987-04-29","2010","C",22,"POR",39,4,405
"Jeff Ayres","pendeje02","1987-04-29","2012","C",24,"IND",20,1,106
"Jeff Ayres","pendeje02","1987-04-29","2013","PF",25,"IND",37,0,369
"Jeff Foote","footeje01","1987-07-14","2012","C",24,"NOH",4,0,39
"Jeff Foster","fosteje01","1977-01-16","2006","C",29,"IND",63,37,1581
"Jeff Foster","fosteje01","1977-01-16","2008","C",31,"IND",77,52,1884
"Jeff Foster","fosteje01","1977-01-16","2005","C",28,"IND",61,43,1594
"Jeff Foster","fosteje01","1977-01-16","2000","C",23,"IND",19,0,86
"Jeff Foster","fosteje01","1977-01-16","2002","C",25,"IND",82,48,1786
"Jeff Foster","fosteje01","1977-01-16","2010","C",33,"IND",16,3,255
"Jeff Foster","fosteje01","1977-01-16","2012","C",35,"IND",11,0,141
"Jeff Foster","fosteje01","1977-01-16","2003","C",26,"IND",77,2,802
"Jeff Foster","fosteje01","1977-01-16","2004","C",27,"IND",82,79,1961
"Jeff Foster","fosteje01","1977-01-16","2001","C",24,"IND",71,9,1152
"Jeff Foster","fosteje01","1977-01-16","2009","C",32,"IND",74,26,1828
"Jeff Foster","fosteje01","1977-01-16","2007","C",30,"IND",75,43,1740
"Jeff Foster","fosteje01","1977-01-16","2011","C",34,"IND",56,3,940
"Jeff Grayer","grayeje01","1965-12-17","1997","SG",31,"SAC",25,0,316
"Jeff Grayer","grayeje01","1965-12-17","1998","SG",32,"GSW",4,0,23
"Jeff Grayer","grayeje01","1965-12-17","1993","SG",27,"GSW",48,12,1025
"Jeff Grayer","grayeje01","1965-12-17","1990","SF",24,"MIL",71,40,1427
"Jeff Grayer","grayeje01","1965-12-17","1992","SG",26,"MIL",82,11,1659
"Jeff Grayer","grayeje01","1965-12-17","1994","SG",28,"GSW",67,4,1096
"Jeff Grayer","grayeje01","1965-12-17","1995","SG",29,"PHI",47,25,1098
"Jeff Grayer","grayeje01","1965-12-17","1998","SG",32,"CHH",1,0,11
"Jeff Grayer","grayeje01","1965-12-17","1991","SG",25,"MIL",82,7,1422
"Jeff Green","greenje02","1986-08-28","2017","PF",30,"ORL",69,11,1534
"Jeff Green","greenje02","1986-08-28","2009","PF",22,"OKC",78,78,2873
"Jeff Green","greenje02","1986-08-28","2021","C",34,"BRK",68,38,1835
"Jeff Green","greenje02","1986-08-28","2015","SF",28,"BOS",33,33,1093
"Jeff Green","greenje02","1986-08-28","2020","C",33,"HOU",18,2,407
"Jeff Green","greenje02","1986-08-28","2011","SF",24,"BOS",26,2,612
"Jeff Green","greenje02","1986-08-28","2013","PF",26,"BOS",81,17,2252
"Jeff Green","greenje02","1986-08-28","2010","PF",23,"OKC",82,82,3043
"Jeff Green","greenje02","1986-08-28","2015","SF",28,"MEM",45,37,1361
"Jeff Green","greenje02","1986-08-28","2011","PF",24,"OKC",49,49,1815
"Jeff Green","greenje02","1986-08-28","2019","PF",32,"WAS",77,44,2097
"Jeff Green","greenje02","1986-08-28","2020","PF",33,"UTA",30,2,553
"Jeff Green","greenje02","1986-08-28","2014","SF",27,"BOS",82,82,2805
"Jeff Green","greenje02","1986-08-28","2016","SF",29,"LAC",27,10,709
"Jeff Green","greenje02","1986-08-28","2008","SF",21,"SEA",80,52,2253
"Jeff Green","greenje02","1986-08-28","2016","SF",29,"MEM",53,31,1544
"Jeff Green","greenje02","1986-08-28","2018","PF",31,"CLE",78,13,1828
"Jeff Hornacek","hornaje01","1963-05-03","2000","SG",36,"UTA",77,77,2133
"Jeff Hornacek","hornaje01","1963-05-03","1994","SG",30,"UTA",27,9,826
"Jeff Hornacek","hornaje01","1963-05-03","1996","SG",32,"UTA",82,59,2588
"Jeff Hornacek","hornaje01","1963-05-03","1990","SG",26,"PHO",67,60,2278
"Jeff Hornacek","hornaje01","1963-05-03","1995","SG",31,"UTA",81,81,2696
"Jeff Hornacek","hornaje01","1963-05-03","1997","SG",33,"UTA",82,82,2592
"Jeff Hornacek","hornaje01","1963-05-03","1993","PG",29,"PHI",79,78,2860
"Jeff Hornacek","hornaje01","1963-05-03","1999","SG",35,"UTA",48,48,1435
"Jeff Hornacek","hornaje01","1963-05-03","1991","SG",27,"PHO",80,77,2733
"Jeff Hornacek","hornaje01","1963-05-03","1998","SG",34,"UTA",80,80,2460
"Jeff Hornacek","hornaje01","1963-05-03","1992","SG",28,"PHO",81,81,3078
"Jeff Hornacek","hornaje01","1963-05-03","1994","SG",30,"PHI",53,53,1994
"Jeff Lebo","leboje01","1966-10-05","1990","SG",23,"SAS",4,0,32
"Jeff Malone","malonje01","1961-06-28","1996","SG",34,"PHI",25,3,407
"Jeff Malone","malonje01","1961-06-28","1996","SG",34,"MIA",7,0,103
"Jeff Malone","malonje01","1961-06-28","1991","SG",29,"UTA",69,69,2466
"Jeff Malone","malonje01","1961-06-28","1992","SG",30,"UTA",81,81,2922
"Jeff Malone","malonje01","1961-06-28","1990","SG",28,"WSB",75,74,2567
"Jeff Malone","malonje01","1961-06-28","1994","SG",32,"PHI",27,23,903
"Jeff Malone","malonje01","1961-06-28","1993","SG",31,"UTA",79,59,2558
"Jeff Malone","malonje01","1961-06-28","1994","SG",32,"UTA",50,50,1657
"Jeff Malone","malonje01","1961-06-28","1995","SG",33,"PHI",19,19,660
"Jeff Martin","martije01","1967-01-14","1990","SG",23,"LAC",69,23,1351
"Jeff Martin","martije01","1967-01-14","1991","PG",24,"LAC",74,26,1334
"Jeff McInnis","mcinnje01","1974-10-22","2004","SG",29,"POR",39,26,1269
"Jeff McInnis","mcinnje01","1974-10-22","2001","PG",26,"LAC",81,81,2831
"Jeff McInnis","mcinnje01","1974-10-22","2005","PG",30,"CLE",76,69,2651
"Jeff McInnis","mcinnje01","1974-10-22","2004","PG",29,"CLE",31,31,1096
"Jeff McInnis","mcinnje01","1974-10-22","1999","PG",24,"WAS",35,6,427
"Jeff McInnis","mcinnje01","1974-10-22","2003","PG",28,"POR",75,1,1311
"Jeff McInnis","mcinnje01","1974-10-22","2000","PG",25,"LAC",25,10,597
"Jeff McInnis","mcinnje01","1974-10-22","2008","PG",33,"CHA",54,26,1410
"Jeff McInnis","mcinnje01","1974-10-22","2006","SG",31,"NJN",28,1,486
"Jeff McInnis","mcinnje01","1974-10-22","1997","PG",22,"DEN",13,0,117
"Jeff McInnis","mcinnje01","1974-10-22","2007","PG",32,"CHA",38,3,702
"Jeff McInnis","mcinnje01","1974-10-22","2002","PG",27,"LAC",81,80,3030
"Jeff Nordgaard","nordgje01","1973-02-23","1998","PF",24,"MIL",13,0,48
"Jeff Ruland","rulanje01","1958-12-16","1992","C",33,"PHI",13,5,209
"Jeff Ruland","rulanje01","1958-12-16","1993","C",34,"DET",11,0,55
"Jeff Sanders","sandeje01","1966-01-14","1993","PF",27,"ATL",9,0,120
"Jeff Sanders","sandeje01","1966-01-14","1990","PF",24,"CHI",31,0,182
"Jeff Sanders","sandeje01","1966-01-14","1991","PF",25,"CHH",3,0,43
"Jeff Sanders","sandeje01","1966-01-14","1992","SF",26,"ATL",12,0,117
